.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
273  3  0.2  36  e  1  4341981.77777778|386  3  0.26  41  ne  2  4649107.2
273  3  0.2  36  e  1  4341981.77777778|392  1  0.24  42  ne  2  4674104.8
273  3  0.2  36  e  1  4341981.77777778|400  3  0.2  50  ne  2  4349520.88888889
273  3  0.2  36  e  1  4341981.77777778|403  3  0.09  37  ne  2  4350236.66666667
273  3  0.2  36  e  1  4341981.77777778|409  3  0.19  27  ne  2  4346292
273  3  0.2  36  e  1  4341981.77777778|410  0  0.14  42  ne  2  4668342.4
273  3  0.2  36  e  1  4341981.77777778|411  0  0.17  49  ne  2  4656301.2
273  3  0.2  36  e  1  4341981.77777778|417  1  0.18  46  ne  2  4666476
273  3  0.2  36  e  1  4341981.77777778|427  3  0.2  32  ne  2  4647724.4
273  3  0.2  36  e  1  4341981.77777778|431  0  0.08  36  ne  2  4668420.4
273  3  0.2  36  e  1  4341981.77777778|434  0  0.27  35  ne  2  4669666
273  3  0.2  36  e  1  4341981.77777778|435  2  0.33  45  ne  2  4364810
273  3  0.2  36  e  1  4341981.77777778|439  1  0.14  26  ne  2  4659272.4
273  3  0.2  36  e  1  4341981.77777778|444  3  0.14  29  ne  2  4347706.88888889
273  3  0.2  36  e  1  4341981.77777778|446  0  0.17  37  ne  2  4671103.6
273  3  0.2  36  e  1  4341981.77777778|451  3  0.1  35  ne  2  4352307.11111111
273  3  0.2  36  e  1  4341981.77777778|455  0  0.22  26  ne  2  4674751.2
273  3  0.2  36  e  1  4341981.77777778|466  1  0.27  41  ne  2  4665961.2
273  3  0.2  36  e  1  4341981.77777778|473  3  0.14  34  ne  2  4344844
273  3  0.2  36  e  1  4341981.77777778|488  2  0.17  23  ne  2  4665922.4
273  3  0.2  36  e  1  4341981.77777778|492  0  0.22  35  ne  2  4674412
273  3  0.2  36  e  1  4341981.77777778|493  0  0.26  54  ne  2  4669442.8
136  3  0.45  29  e  2  3623989.09090909|496  1  0.5  38  ne  3  4669590.4
136  3  0.45  29  e  2  3623989.09090909|498  1  0.61  29  ne  3  4685804
136  3  0.45  29  e  2  3623989.09090909|500  3  0.44  29  ne  3  3631997.45454545
136  3  0.45  29  e  2  3623989.09090909|502  2  0.58  28  ne  3  4674989.6
136  3  0.45  29  e  2  3623989.09090909|504  3  0.43  36  ne  3  3627964
136  3  0.45  29  e  2  3623989.09090909|505  0  0.59  34  ne  3  4695737.2
136  3  0.45  29  e  2  3623989.09090909|508  3  0.52  33  ne  3  3627651.09090909
136  3  0.45  29  e  2  3623989.09090909|511  2  0.49  26  ne  3  4678088.4
136  3  0.45  29  e  2  3623989.09090909|512  3  0.56  42  ne  3  3632123.45454545
136  3  0.45  29  e  2  3623989.09090909|515  3  0.36  33  ne  3  3628865.27272727
136  3  0.45  29  e  2  3623989.09090909|517  1  0.32  40  ne  3  4672523.6
136  3  0.45  29  e  2  3623989.09090909|518  2  0.37  30  ne  3  4674819.6
136  3  0.45  29  e  2  3623989.09090909|520  3  0.39  15  ne  3  3624004.54545455
136  3  0.45  29  e  2  3623989.09090909|528  2  0.55  28  ne  3  4680398
136  3  0.45  29  e  2  3623989.09090909|530  0  0.35  29  ne  3  4677202
136  3  0.45  29  e  2  3623989.09090909|531  3  0.5  17  ne  3  3628162.90909091
136  3  0.45  29  e  2  3623989.09090909|532  2  0.44  22  ne  3  4678096.4
136  3  0.45  29  e  2  3623989.09090909|540  3  0.51  31  ne  3  3630783.09090909
136  3  0.45  29  e  2  3623989.09090909|544  1  0.54  19  ne  3  4693839.6
136  3  0.45  29  e  2  3623989.09090909|545  3  0.4  21  ne  3  3632062.72727273
136  3  0.45  29  e  2  3623989.09090909|546  3  0.39  32  ne  3  4657978
136  3  0.45  29  e  2  3623989.09090909|548  1  0.51  29  ne  3  4680056.4
136  3  0.45  29  e  2  3623989.09090909|549  3  0.35  17  ne  3  3626803.63636364
136  3  0.45  29  e  2  3623989.09090909|550  3  0.51  16  ne  3  3624020.72727273
136  3  0.45  29  e  2  3623989.09090909|553  1  0.38  27  ne  3  4690128.4
136  3  0.45  29  e  2  3623989.09090909|555  0  0.44  27  ne  3  4680652
136  3  0.45  29  e  2  3623989.09090909|556  2  0.53  36  ne  3  4676925.2
136  3  0.45  29  e  2  3623989.09090909|558  1  0.33  25  ne  3  4668744.4
136  3  0.45  29  e  2  3623989.09090909|559  1  0.41  5  ne  3  4680767.6
136  3  0.45  29  e  2  3623989.09090909|560  3  0.47  25  ne  3  3625042.90909091
136  3  0.45  29  e  2  3623989.09090909|562  3  0.58  22  ne  3  3626789.09090909
136  3  0.45  29  e  2  3623989.09090909|563  1  0.37  44  ne  3  4670907.6
136  3  0.45  29  e  2  3623989.09090909|565  3  0.34  23  ne  3  3629701.45454545
136  3  0.45  29  e  2  3623989.09090909|566  3  0.47  24  ne  3  3626145.27272727
136  3  0.45  29  e  2  3623989.09090909|567  3  0.47  31  ne  3  3629214.72727273
136  3  0.45  29  e  2  3623989.09090909|570  1  0.36  28  ne  3  4671540
136  3  0.45  29  e  2  3623989.09090909|571  3  0.38  31  ne  3  3626702.72727273
136  3  0.45  29  e  2  3623989.09090909|573  2  0.47  17  ne  3  4676895.2
136  3  0.45  29  e  2  3623989.09090909|574  2  0.4  41  ne  3  4668079.6
136  3  0.45  29  e  2  3623989.09090909|575  3  0.46  35  ne  3  3631138.18181818
136  3  0.45  29  e  2  3623989.09090909|576  0  0.53  36  ne  3  4691379.6
136  3  0.45  29  e  2  3623989.09090909|579  3  0.41  27  ne  3  3628177.81818182
136  3  0.45  29  e  2  3623989.09090909|585  3  0.46  15  ne  3  3624757.45454545
136  3  0.45  29  e  2  3623989.09090909|588  3  0.51  47  ne  3  3629472.18181818
136  3  0.45  29  e  2  3623989.09090909|590  3  0.45  29  ne  3  3624070.36363636
136  3  0.45  29  e  2  3623989.09090909|592  3  0.48  33  ne  3  3626362.72727273
136  3  0.45  29  e  2  3623989.09090909|593  1  0.47  31  ne  3  4685898
136  3  0.45  29  e  2  3623989.09090909|594  3  0.41  30  ne  3  3634327.45454545
136  3  0.45  29  e  2  3623989.09090909|596  3  0.57  33  ne  3  4656846.4
136  3  0.45  29  e  2  3623989.09090909|597  3  0.33  39  ne  3  3626974.54545455
136  3  0.45  29  e  2  3623989.09090909|598  3  0.51  40  ne  3  4658000.8
136  3  0.45  29  e  2  3623989.09090909|599  3  0.36  24  ne  3  3625668.72727273
136  3  0.45  29  e  2  3623989.09090909|600  0  0.48  28  ne  3  4689388.4
136  3  0.45  29  e  2  3623989.09090909|603  3  0.64  35  ne  3  4660768.4
136  3  0.45  29  e  2  3623989.09090909|604  3  0.44  32  ne  3  3629273.09090909
136  3  0.45  29  e  2  3623989.09090909|607  3  0.4  24  ne  3  3629296.18181818
136  3  0.45  29  e  2  3623989.09090909|610  0  0.55  18  ne  3  4698556.4
136  3  0.45  29  e  2  3623989.09090909|614  3  0.51  39  ne  3  4657056
136  3  0.45  29  e  2  3623989.09090909|616  2  0.49  14  ne  3  4670656.8
136  3  0.45  29  e  2  3623989.09090909|624  3  0.59  44  ne  3  4658438
136  3  0.45  29  e  2  3623989.09090909|626  1  0.52  41  ne  3  4695652.4
136  3  0.45  29  e  2  3623989.09090909|628  3  0.56  33  ne  3  3626954.72727273
136  3  0.45  29  e  2  3623989.09090909|630  3  0.43  34  ne  3  3626240.72727273
136  3  0.45  29  e  2  3623989.09090909|632  3  0.39  26  ne  3  4649224
136  3  0.45  29  e  2  3623989.09090909|637  0  0.39  32  ne  3  4677212.8
136  3  0.45  29  e  2  3623989.09090909|638  0  0.39  34  ne  3  4679240
136  3  0.45  29  e  2  3623989.09090909|639  1  0.47  26  ne  3  4687074
136  3  0.45  29  e  2  3623989.09090909|640  3  0.5  35  ne  3  3627706.18181818
136  3  0.45  29  e  2  3623989.09090909|641  1  0.51  32  ne  3  4683283.6
136  3  0.45  29  e  2  3623989.09090909|645  3  0.44  28  ne  3  3632572.72727273
136  3  0.45  29  e  2  3623989.09090909|647  3  0.55  34  ne  3  3627102
136  3  0.45  29  e  2  3623989.09090909|652  0  0.67  46  ne  3  4694637.2
136  3  0.45  29  e  2  3623989.09090909|653  3  0.46  22  ne  3  3629686.54545455
136  3  0.45  29  e  2  3623989.09090909|656  3  0.48  20  ne  3  3627772.72727273
136  3  0.45  29  e  2  3623989.09090909|657  3  0.53  38  ne  3  3625560.90909091
136  3  0.45  29  e  2  3623989.09090909|658  3  0.5  29  ne  3  3628667.45454545
136  3  0.45  29  e  2  3623989.09090909|659  2  0.34  29  ne  3  4668233.6
136  3  0.45  29  e  2  3623989.09090909|665  3  0.4  39  ne  3  4655601.2
136  3  0.45  29  e  2  3623989.09090909|668  1  0.25  21  ne  3  4673161.2
136  3  0.45  29  e  2  3623989.09090909|672  0  0.6  15  ne  3  4706909.6
136  3  0.45  29  e  2  3623989.09090909|674  3  0.45  22  ne  3  4652375.2
136  3  0.45  29  e  2  3623989.09090909|678  3  0.48  34  ne  3  3628022.18181818
136  3  0.45  29  e  2  3623989.09090909|680  3  0.32  19  ne  3  4654644.8
136  3  0.45  29  e  2  3623989.09090909|681  3  0.4  26  ne  3  4651972.4
136  3  0.45  29  e  2  3623989.09090909|682  3  0.52  25  ne  3  4657680
136  3  0.45  29  e  2  3623989.09090909|683  3  0.32  38  ne  3  3628242.90909091
136  3  0.45  29  e  2  3623989.09090909|684  3  0.51  27  ne  3  4654276
136  3  0.45  29  e  2  3623989.09090909|686  3  0.43  25  ne  3  3625258.54545455
136  3  0.45  29  e  2  3623989.09090909|689  3  0.5  24  ne  3  3630279.09090909
136  3  0.45  29  e  2  3623989.09090909|696  3  0.48  20  ne  3  3627762.54545455
136  3  0.45  29  e  2  3623989.09090909|697  1  0.43  30  ne  3  4667298.8
273  3  0.2  36  e  2  3625044.54545455|494  1  0.21  33  ne  3  4669074
273  3  0.2  36  e  2  3625044.54545455|495  3  0.07  33  ne  3  4653932.8
273  3  0.2  36  e  2  3625044.54545455|497  3  0.27  28  ne  3  3627121.27272727
273  3  0.2  36  e  2  3625044.54545455|499  0  0.2  39  ne  3  4677812.4
273  3  0.2  36  e  2  3625044.54545455|501  3  0.27  39  ne  3  3632189.81818182
273  3  0.2  36  e  2  3625044.54545455|506  3  0.12  34  ne  3  3626126.54545455
273  3  0.2  36  e  2  3625044.54545455|507  1  0.31  34  ne  3  4678147.2
273  3  0.2  36  e  2  3625044.54545455|509  3  0.15  40  ne  3  3628562.18181818
