.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
159  3  0.03  1  e  1  5302161.6|299  3  0.13  12  ne  2  4680510.4
159  3  0.03  1  e  1  5302161.6|305  0  0.11  11  ne  2  4704429.2
159  3  0.03  1  e  1  5302161.6|312  3  0.04  5  ne  2  5302653.8
159  3  0.03  1  e  1  5302161.6|319  3  0.07  2  ne  2  5302696.6
159  3  0.03  1  e  1  5302161.6|325  2  0.18  15  ne  2  5331243.8
159  3  0.03  1  e  1  5302161.6|333  2  0.08  7  ne  2  4691910.8
159  3  0.03  1  e  1  5302161.6|349  2  0.04  1  ne  2  4709566.8
159  3  0.03  1  e  1  5302161.6|350  2  0.09  8  ne  2  4700458
159  3  0.03  1  e  1  5302161.6|351  0  0.06  7  ne  2  4703928
159  3  0.03  1  e  1  5302161.6|362  3  0.05  6  ne  2  5303072.8
159  3  0.03  1  e  1  5302161.6|370  3  0.07  11  ne  2  4679902
159  3  0.03  1  e  1  5302161.6|372  3  0.2  10  ne  2  4675486
159  3  0.03  1  e  1  5302161.6|374  3  0.07  2  ne  2  5302696.6
159  3  0.03  1  e  1  5302161.6|377  1  0.05  15  ne  2  5328649.2
159  3  0.03  1  e  1  5302161.6|391  0  0.23  2  ne  2  4715159.2
159  3  0.03  1  e  1  5302161.6|402  3  0.06  2  ne  2  4678428.4
159  3  0.03  1  e  1  5302161.6|411  3  0.11  14  ne  2  4678148.4
159  3  0.03  1  e  1  5302161.6|414  2  0.01  16  ne  2  4691662.8
159  3  0.03  1  e  1  5302161.6|427  2  0.14  3  ne  2  4694896.8
159  3  0.03  1  e  1  5302161.6|434  3  0.16  9  ne  2  5304503.4
159  3  0.03  1  e  1  5302161.6|438  2  0.05  8  ne  2  4697212
159  3  0.03  1  e  1  5302161.6|447  3  0.06  10  ne  2  5305962.6
159  3  0.03  1  e  1  5302161.6|453  3  0.05  6  ne  2  5302643.2
159  3  0.03  1  e  1  5302161.6|462  0  0.12  1  ne  2  4722571.2
303  3  0.28  25  e  2  5088370.33333333|470  3  0.27  27  ne  3  5084074.16666667
303  3  0.28  25  e  2  5088370.33333333|473  2  0.29  26  ne  3  4415070
303  3  0.28  25  e  2  5088370.33333333|474  1  0.28  21  ne  3  4420162.85714286
303  3  0.28  25  e  2  5088370.33333333|478  3  0.28  27  ne  3  4398059.14285714
303  3  0.28  25  e  2  5088370.33333333|480  3  0.29  27  ne  3  5092493
303  3  0.28  25  e  2  5088370.33333333|482  3  0.28  26  ne  3  4397558.85714286
303  3  0.28  25  e  2  5088370.33333333|483  3  0.28  24  ne  3  4398085.14285714
303  3  0.28  25  e  2  5088370.33333333|484  3  0.29  24  ne  3  5092922.5
303  3  0.28  25  e  2  5088370.33333333|488  0  0.3  25  ne  3  4418050.28571429
303  3  0.28  25  e  2  5088370.33333333|489  3  0.3  22  ne  3  5087622.33333333
303  3  0.28  25  e  2  5088370.33333333|491  3  0.27  23  ne  3  5089626
