.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
342  3  0.4572  29  e  2  3930242|523  3  0.4444  28  ne  3  3931789.66666667
342  3  0.4572  29  e  2  3930242|526  3  0.4337  27  ne  3  3932549.2
342  3  0.4572  29  e  2  3930242|527  3  0.4598  30  ne  3  3924745.4
342  3  0.4572  29  e  2  3930242|528  2  0.4442  28  ne  3  3949294.33333333
342  3  0.4572  29  e  2  3930242|530  3  0.4453  28  ne  3  3932417.66666667
342  3  0.4572  29  e  2  3930242|532  3  0.452  29  ne  3  3931462.4
342  3  0.4572  29  e  2  3930242|534  3  0.4591  28  ne  3  3929702.6
342  3  0.4572  29  e  2  3930242|538  3  0.4439  28  ne  3  3929469.2
342  3  0.4572  29  e  2  3930242|539  3  0.4337  31  ne  3  3927819.6
342  3  0.4572  29  e  2  3930242|540  1  0.465  28  ne  3  3956801.66666667
342  3  0.4572  29  e  2  3930242|541  2  0.4757  30  ne  3  3947389.66666667
342  3  0.4572  29  e  2  3930242|542  3  0.4527  27  ne  3  3930293.8
342  3  0.4572  29  e  2  3930242|543  3  0.4682  26  ne  3  3932350
342  3  0.4572  29  e  2  3930242|544  3  0.4741  28  ne  3  3931931.66666667
342  3  0.4572  29  e  2  3930242|546  3  0.4824  31  ne  3  3931071
342  3  0.4572  29  e  2  3930242|547  3  0.4461  29  ne  3  3933269.33333333
342  3  0.4572  29  e  2  3930242|549  3  0.4681  29  ne  3  3931857.2
342  3  0.4572  29  e  2  3930242|552  3  0.4589  30  ne  3  3925838
342  3  0.4572  29  e  2  3930242|553  3  0.4472  31  ne  3  3931036.33333333
342  3  0.4572  29  e  2  3930242|555  3  0.4587  31  ne  3  3930334.4
342  3  0.4572  29  e  2  3930242|557  3  0.4572  30  ne  3  3937757.66666667
342  3  0.4572  29  e  2  3930242|560  3  0.4601  28  ne  3  3929659.66666667
342  3  0.4572  29  e  2  3930242|561  3  0.4764  28  ne  3  3928099.4
342  3  0.4572  29  e  2  3930242|563  3  0.4456  30  ne  3  3932967.2
342  3  0.4572  29  e  2  3930242|564  3  0.4649  32  ne  3  3929860.66666667
342  3  0.4572  29  e  2  3930242|565  3  0.4679  32  ne  3  3930271
342  3  0.4572  29  e  2  3930242|568  3  0.446  27  ne  3  3929824.8
342  3  0.4572  29  e  2  3930242|570  3  0.4634  28  ne  3  3929615.4
342  3  0.4572  29  e  2  3930242|572  3  0.4508  29  ne  3  3930970.8
342  3  0.4572  29  e  2  3930242|573  0  0.4494  30  ne  3  3958771
342  3  0.4572  29  e  2  3930242|578  0  0.4439  31  ne  3  3955181.66666667
342  3  0.4572  29  e  2  3930242|581  0  0.4577  30  ne  3  3956007.66666667
342  3  0.4572  29  e  2  3930242|582  3  0.4532  32  ne  3  3931142.33333333
342  3  0.4572  29  e  2  3930242|583  3  0.4541  31  ne  3  3936928.2
342  3  0.4572  29  e  2  3930242|587  3  0.47  29  ne  3  3931022.66666667
342  3  0.4572  29  e  2  3930242|588  2  0.4633  28  ne  3  3942825.4
342  3  0.4572  29  e  2  3930242|589  0  0.4518  29  ne  3  3954579.66666667
342  3  0.4572  29  e  2  3930242|592  3  0.4579  29  ne  3  3929406.4
342  3  0.4572  29  e  2  3930242|593  3  0.4457  29  ne  3  3931143.2
342  3  0.4572  29  e  2  3930242|595  3  0.4737  27  ne  3  3929864.66666667
342  3  0.4572  29  e  2  3930242|596  3  0.4579  30  ne  3  3928163
342  3  0.4572  29  e  2  3930242|597  1  0.442  29  ne  3  3957421.66666667
342  3  0.4572  29  e  2  3930242|601  2  0.4466  29  ne  3  3942035.33333333
342  3  0.4572  29  e  2  3930242|603  3  0.4383  28  ne  3  3929960.33333333
342  3  0.4572  29  e  2  3930242|604  3  0.4684  29  ne  3  3934468.2
342  3  0.4572  29  e  2  3930242|605  3  0.4467  29  ne  3  3928573.8
342  3  0.4572  29  e  2  3930242|607  3  0.4772  30  ne  3  3932271.66666667
342  3  0.4572  29  e  2  3930242|615  2  0.4512  29  ne  3  3947491
342  3  0.4572  29  e  2  3930242|617  3  0.4561  28  ne  3  3933201.33333333
342  3  0.4572  29  e  2  3930242|618  0  0.4605  29  ne  3  3958628.66666667
342  3  0.4572  29  e  2  3930242|619  3  0.4649  29  ne  3  3934813
