.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
24  3  0.31  94  e  1  3457741.42857143|480  0  0.32  99  ne  2  3476992.57142857
24  3  0.31  94  e  1  3457741.42857143|481  3  0.32  91  ne  2  3457466.57142857
24  3  0.31  94  e  1  3457741.42857143|488  3  0.48  86  ne  2  3460109.42857143
24  3  0.31  94  e  1  3457741.42857143|490  1  0.37  96  ne  2  3466167.14285714
24  3  0.31  94  e  1  3457741.42857143|493  3  0.22  93  ne  2  3463200
24  3  0.31  94  e  1  3457741.42857143|498  1  0.28  93  ne  2  3470404.85714286
24  3  0.31  94  e  1  3457741.42857143|501  3  0.2  87  ne  2  3466413.14285714
24  3  0.31  94  e  1  3457741.42857143|507  1  0.39  99  ne  2  3472643.14285714
24  3  0.31  94  e  1  3457741.42857143|508  3  0.31  90  ne  2  3460798.57142857
24  3  0.31  94  e  1  3457741.42857143|521  0  0.35  100  ne  2  3477629.71428571
24  3  0.31  94  e  1  3457741.42857143|523  0  0.25  98  ne  2  3474804.28571429
475  3  0.1  27  e  2  3070360.25|524  3  0.11  26  ne  3  3070330.75
475  3  0.1  27  e  2  3070360.25|526  2  0.08  28  ne  3  3084786
475  3  0.1  27  e  2  3070360.25|532  1  0.11  31  ne  3  3082414
475  3  0.1  27  e  2  3070360.25|533  3  0.1  28  ne  3  3076556
475  3  0.1  27  e  2  3070360.25|534  3  0.1  26  ne  3  3075072
475  3  0.1  27  e  2  3070360.25|539  3  0.1  27  ne  3  3070360.25
475  3  0.1  27  e  2  3070360.25|540  3  0.1  26  ne  3  3075072
475  3  0.1  27  e  2  3070360.25|543  3  0.09  28  ne  3  3071334.75
475  3  0.1  27  e  2  3070360.25|545  3  0.11  27  ne  3  3071018.25
475  3  0.1  27  e  2  3070360.25|547  3  0.11  26  ne  3  3070503.25
475  3  0.1  27  e  2  3070360.25|548  3  0.08  28  ne  3  3072526.25
475  3  0.1  27  e  2  3070360.25|550  3  0.11  26  ne  3  3070330.75
475  3  0.1  27  e  2  3070360.25|552  3  0.12  27  ne  3  3069361
475  3  0.1  27  e  2  3070360.25|553  3  0.09  29  ne  3  3075168.25
475  3  0.1  27  e  2  3070360.25|554  3  0.12  27  ne  3  3069361
475  3  0.1  27  e  2  3070360.25|556  3  0.07  29  ne  3  3070759.75
475  3  0.1  27  e  2  3070360.25|557  3  0.12  29  ne  3  3072228.5
475  3  0.1  27  e  2  3070360.25|559  3  0.09  26  ne  3  3074023
475  3  0.1  27  e  2  3070360.25|560  3  0.1  26  ne  3  3075072
475  3  0.1  27  e  2  3070360.25|563  3  0.11  26  ne  3  3070698.25
475  3  0.1  27  e  2  3070360.25|566  3  0.09  28  ne  3  3071334.75
475  3  0.1  27  e  2  3070360.25|569  3  0.09  25  ne  3  3074278.5
475  3  0.1  27  e  2  3070360.25|571  2  0.1  27  ne  3  3080231.25
475  3  0.1  27  e  2  3070360.25|572  3  0.07  27  ne  3  3069351.5
475  3  0.1  27  e  2  3070360.25|577  3  0.11  28  ne  3  3065873.75
475  3  0.1  27  e  2  3070360.25|578  3  0.11  25  ne  3  3073019.25
