.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
360  3  0.6  33  e  2  4229696.61538462|507  3  0.47  14  ne  3  4231914.61538462
360  3  0.6  33  e  2  4229696.61538462|513  2  0.53  44  ne  3  5995511.6
360  3  0.6  33  e  2  4229696.61538462|518  3  0.46  41  ne  3  4229388.46153846
360  3  0.6  33  e  2  4229696.61538462|520  3  0.58  48  ne  3  5966959.6
360  3  0.6  33  e  2  4229696.61538462|524  3  0.66  39  ne  3  4233141.53846154
360  3  0.6  33  e  2  4229696.61538462|528  2  0.46  27  ne  3  6002302
360  3  0.6  33  e  2  4229696.61538462|529  3  0.6  26  ne  3  5967872
360  3  0.6  33  e  2  4229696.61538462|532  2  0.59  25  ne  3  6000363.2
360  3  0.6  33  e  2  4229696.61538462|533  3  0.51  29  ne  3  4230713.84615385
360  3  0.6  33  e  2  4229696.61538462|535  3  0.56  32  ne  3  4231248.92307692
360  3  0.6  33  e  2  4229696.61538462|536  3  0.48  43  ne  3  5970092.8
360  3  0.6  33  e  2  4229696.61538462|537  3  0.7  33  ne  3  4235140.61538462
360  3  0.6  33  e  2  4229696.61538462|538  3  0.57  41  ne  3  4234100.46153846
360  3  0.6  33  e  2  4229696.61538462|540  3  0.68  32  ne  3  4231519.84615385
360  3  0.6  33  e  2  4229696.61538462|541  0  0.64  25  ne  3  6016096.8
360  3  0.6  33  e  2  4229696.61538462|543  3  0.63  28  ne  3  4236019.07692308
360  3  0.6  33  e  2  4229696.61538462|546  3  0.6  36  ne  3  5971987.6
360  3  0.6  33  e  2  4229696.61538462|548  3  0.59  40  ne  3  4233708.61538462
360  3  0.6  33  e  2  4229696.61538462|551  0  0.61  42  ne  3  6001270.8
360  3  0.6  33  e  2  4229696.61538462|553  0  0.49  40  ne  3  6010512.4
360  3  0.6  33  e  2  4229696.61538462|558  0  0.69  37  ne  3  6001623.2
360  3  0.6  33  e  2  4229696.61538462|560  3  0.48  38  ne  3  4233425.07692308
360  3  0.6  33  e  2  4229696.61538462|561  3  0.54  17  ne  3  4230299.84615385
360  3  0.6  33  e  2  4229696.61538462|562  3  0.51  44  ne  3  4234404.46153846
360  3  0.6  33  e  2  4229696.61538462|564  2  0.54  33  ne  3  5986477.2
360  3  0.6  33  e  2  4229696.61538462|565  2  0.57  43  ne  3  5998780
360  3  0.6  33  e  2  4229696.61538462|566  3  0.57  27  ne  3  5967476.4
360  3  0.6  33  e  2  4229696.61538462|569  3  0.68  27  ne  3  5976347.6
360  3  0.6  33  e  2  4229696.61538462|570  3  0.7  35  ne  3  4235458.92307692
360  3  0.6  33  e  2  4229696.61538462|571  3  0.66  31  ne  3  4230664.46153846
360  3  0.6  33  e  2  4229696.61538462|572  3  0.72  28  ne  3  4234033.38461538
360  3  0.6  33  e  2  4229696.61538462|573  3  0.66  33  ne  3  4235524.46153846
360  3  0.6  33  e  2  4229696.61538462|574  0  0.73  16  ne  3  6018408
