.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
124  3  0.3533  60  e  1  4349893.55555556|301  1  0.3904  59  ne  2  4690481.2
124  3  0.3533  60  e  1  4349893.55555556|306  3  0.453  59  ne  2  4344139.33333333
124  3  0.3533  60  e  1  4349893.55555556|308  2  0.3385  72  ne  2  4696372
124  3  0.3533  60  e  1  4349893.55555556|310  2  0.3532  73  ne  2  4362423.77777778
124  3  0.3533  60  e  1  4349893.55555556|312  2  0.3737  53  ne  2  4691650
124  3  0.3533  60  e  1  4349893.55555556|322  2  0.5054  50  ne  2  4692012.4
124  3  0.3533  60  e  1  4349893.55555556|323  0  0.3932  49  ne  2  4698093.6
124  3  0.3533  60  e  1  4349893.55555556|339  3  0.4253  59  ne  2  4673449.2
124  3  0.3533  60  e  1  4349893.55555556|354  3  0.3084  50  ne  2  4345265.77777778
124  3  0.3533  60  e  1  4349893.55555556|361  0  0.3414  77  ne  2  4699176
124  3  0.3533  60  e  1  4349893.55555556|374  2  0.4039  58  ne  2  4693334.8
124  3  0.3533  60  e  1  4349893.55555556|376  3  0.2798  50  ne  2  4678531.6
124  3  0.3533  60  e  1  4349893.55555556|377  2  0.3127  53  ne  2  4690832
124  3  0.3533  60  e  1  4349893.55555556|389  3  0.3461  58  ne  2  4349773.55555556
124  3  0.3533  60  e  1  4349893.55555556|394  3  0.372  64  ne  2  4347965.33333333
124  3  0.3533  60  e  1  4349893.55555556|403  3  0.3846  54  ne  2  4350724
124  3  0.3533  60  e  1  4349893.55555556|404  1  0.4294  55  ne  2  4693794.8
124  3  0.3533  60  e  1  4349893.55555556|406  0  0.3301  47  ne  2  4695475.6
124  3  0.3533  60  e  1  4349893.55555556|411  3  0.2875  46  ne  2  4342831.55555556
124  3  0.3533  60  e  1  4349893.55555556|413  2  0.4454  61  ne  2  4687255.6
124  3  0.3533  60  e  1  4349893.55555556|422  3  0.4915  69  ne  2  4677843.2
124  3  0.3533  60  e  1  4349893.55555556|430  2  0.3446  51  ne  2  4362786.44444444
124  3  0.3533  60  e  1  4349893.55555556|443  3  0.4294  56  ne  2  4352609.33333333
124  3  0.3533  60  e  1  4349893.55555556|445  0  0.3972  74  ne  2  4690102.4
124  3  0.3533  60  e  1  4349893.55555556|447  3  0.288  66  ne  2  4345326.22222222
124  3  0.3533  60  e  1  4349893.55555556|452  3  0.3605  65  ne  2  4346322.22222222
124  3  0.3533  60  e  1  4349893.55555556|462  1  0.2871  56  ne  2  4699819.6
124  3  0.3533  60  e  1  4349893.55555556|468  3  0.2686  57  ne  2  4344323.55555556
124  3  0.3533  60  e  1  4349893.55555556|470  3  0.2662  58  ne  2  4349097.11111111
124  3  0.3533  60  e  1  4349893.55555556|474  3  0.2511  67  ne  2  4343444.66666667
124  3  0.3533  60  e  1  4349893.55555556|479  3  0.4311  76  ne  2  4351122.88888889
124  3  0.3533  60  e  1  4349893.55555556|481  1  0.1681  45  ne  2  4689925.2
124  3  0.3533  60  e  1  4349893.55555556|482  3  0.3586  58  ne  2  4347736.22222222
124  3  0.3533  60  e  1  4349893.55555556|484  3  0.3532  69  ne  2  4351992.44444444
409  3  0.3579  17  e  2  3624299.63636364|491  0  0.3495  16  ne  3  3477736.57142857
409  3  0.3579  17  e  2  3624299.63636364|495  3  0.3643  19  ne  3  3628181.45454545
409  3  0.3579  17  e  2  3624299.63636364|496  1  0.3845  15  ne  3  3476088.85714286
409  3  0.3579  17  e  2  3624299.63636364|497  3  0.359  17  ne  3  3626458.72727273
409  3  0.3579  17  e  2  3624299.63636364|498  3  0.3676  15  ne  3  3626058.18181818
409  3  0.3579  17  e  2  3624299.63636364|502  3  0.3619  17  ne  3  3627554.18181818
409  3  0.3579  17  e  2  3624299.63636364|503  3  0.3793  18  ne  3  3625989.09090909
409  3  0.3579  17  e  2  3624299.63636364|511  1  0.3522  17  ne  3  3478563.71428571
409  3  0.3579  17  e  2  3624299.63636364|513  3  0.3446  18  ne  3  3626771.63636364
409  3  0.3579  17  e  2  3624299.63636364|515  3  0.3433  19  ne  3  3459165.71428571
409  3  0.3579  17  e  2  3624299.63636364|516  3  0.3282  16  ne  3  3626806.54545455
409  3  0.3579  17  e  2  3624299.63636364|519  3  0.3334  18  ne  3  3626363.09090909
409  3  0.3579  17  e  2  3624299.63636364|521  3  0.3552  20  ne  3  3629524.18181818
409  3  0.3579  17  e  2  3624299.63636364|522  3  0.3803  16  ne  3  3459316.28571429
409  3  0.3579  17  e  2  3624299.63636364|523  3  0.3773  18  ne  3  3628598.72727273
409  3  0.3579  17  e  2  3624299.63636364|526  3  0.3457  18  ne  3  3463896.85714286
409  3  0.3579  17  e  2  3624299.63636364|528  3  0.3769  19  ne  3  3463041.42857143
409  3  0.3579  17  e  2  3624299.63636364|529  3  0.3597  18  ne  3  3461808.85714286
409  3  0.3579  17  e  2  3624299.63636364|531  3  0.3545  16  ne  3  3463035.42857143
409  3  0.3579  17  e  2  3624299.63636364|533  3  0.3492  16  ne  3  3625437.63636364
409  3  0.3579  17  e  2  3624299.63636364|534  3  0.3699  19  ne  3  3628812.54545455
409  3  0.3579  17  e  2  3624299.63636364|536  3  0.3497  17  ne  3  3461294.57142857
409  3  0.3579  17  e  2  3624299.63636364|538  3  0.3644  18  ne  3  3625608.36363636
409  3  0.3579  17  e  2  3624299.63636364|541  2  0.3629  20  ne  3  3473016
409  3  0.3579  17  e  2  3624299.63636364|543  3  0.3515  18  ne  3  3457031.71428571
409  3  0.3579  17  e  2  3624299.63636364|545  3  0.3709  16  ne  3  3628131.27272727
409  3  0.3579  17  e  2  3624299.63636364|547  3  0.3592  17  ne  3  3627647.09090909
409  3  0.3579  17  e  2  3624299.63636364|549  3  0.3732  19  ne  3  3625515.27272727
409  3  0.3579  17  e  2  3624299.63636364|553  3  0.3729  18  ne  3  3626078.54545455
409  3  0.3579  17  e  2  3624299.63636364|554  3  0.3569  17  ne  3  3460018.28571429
409  3  0.3579  17  e  2  3624299.63636364|556  3  0.3571  18  ne  3  3458774.57142857
409  3  0.3579  17  e  2  3624299.63636364|557  3  0.3579  15  ne  3  3626976.18181818
409  3  0.3579  17  e  2  3624299.63636364|558  3  0.3225  17  ne  3  3627756.36363636
409  3  0.3579  17  e  2  3624299.63636364|560  3  0.3381  19  ne  3  3627305.45454545
409  3  0.3579  17  e  2  3624299.63636364|562  3  0.3547  15  ne  3  3461750.85714286
409  3  0.3579  17  e  2  3624299.63636364|566  3  0.3895  17  ne  3  3459913.71428571
409  3  0.3579  17  e  2  3624299.63636364|574  3  0.3411  17  ne  3  3458420.28571429
409  3  0.3579  17  e  2  3624299.63636364|575  3  0.3844  17  ne  3  3624880.36363636
409  3  0.3579  17  e  2  3624299.63636364|576  3  0.362  17  ne  3  3628692.72727273
409  3  0.3579  17  e  2  3624299.63636364|579  3  0.3768  19  ne  3  3458635.42857143
409  3  0.3579  17  e  2  3624299.63636364|580  3  0.3617  15  ne  3  3627913.81818182
409  3  0.3579  17  e  2  3624299.63636364|581  1  0.3449  16  ne  3  3475307.42857143
409  3  0.3579  17  e  2  3624299.63636364|582  3  0.35  15  ne  3  3624919.81818182
409  3  0.3579  17  e  2  3624299.63636364|584  3  0.3553  17  ne  3  3462488.28571429
409  3  0.3579  17  e  2  3624299.63636364|585  3  0.3675  16  ne  3  3624865.63636364
409  3  0.3579  17  e  2  3624299.63636364|586  3  0.3611  17  ne  3  3626920.72727273
409  3  0.3579  17  e  2  3624299.63636364|587  3  0.35  17  ne  3  3626803.63636364
409  3  0.3579  17  e  2  3624299.63636364|588  3  0.3684  17  ne  3  3458723.14285714
409  3  0.3579  17  e  2  3624299.63636364|591  1  0.37  17  ne  3  3475089.14285714
409  3  0.3579  17  e  2  3624299.63636364|593  3  0.3498  17  ne  3  3460500
409  3  0.3579  17  e  2  3624299.63636364|594  3  0.3441  19  ne  3  3460583.42857143
409  3  0.3579  17  e  2  3624299.63636364|600  3  0.3733  16  ne  3  3625663.63636364
409  3  0.3579  17  e  2  3624299.63636364|601  3  0.3774  15  ne  3  3628022.36363636
409  3  0.3579  17  e  2  3624299.63636364|602  2  0.3763  17  ne  3  3470662.85714286
409  3  0.3579  17  e  2  3624299.63636364|604  3  0.3503  20  ne  3  3626888
409  3  0.3579  17  e  2  3624299.63636364|607  3  0.3314  13  ne  3  3629780.72727273
409  3  0.3579  17  e  2  3624299.63636364|609  3  0.3756  16  ne  3  3626770
409  3  0.3579  17  e  2  3624299.63636364|611  3  0.3786  15  ne  3  3458223.14285714
409  3  0.3579  17  e  2  3624299.63636364|615  3  0.3663  19  ne  3  3631032.72727273
409  3  0.3579  17  e  2  3624299.63636364|616  3  0.3253  16  ne  3  3628740.36363636
409  3  0.3579  17  e  2  3624299.63636364|617  3  0.3471  18  ne  3  3626570.36363636
409  3  0.3579  17  e  2  3624299.63636364|619  3  0.3624  15  ne  3  3626644.90909091
409  3  0.3579  17  e  2  3624299.63636364|621  3  0.356  14  ne  3  3630094.90909091
409  3  0.3579  17  e  2  3624299.63636364|626  3  0.3447  19  ne  3  3457546
409  3  0.3579  17  e  2  3624299.63636364|630  3  0.375  18  ne  3  3627496.72727273
409  3  0.3579  17  e  2  3624299.63636364|631  1  0.357  17  ne  3  3473153.71428571
409  3  0.3579  17  e  2  3624299.63636364|633  3  0.3628  19  ne  3  3627498.36363636
409  3  0.3579  17  e  2  3624299.63636364|634  1  0.3555  16  ne  3  3476729.71428571
409  3  0.3579  17  e  2  3624299.63636364|637  0  0.3366  17  ne  3  3476187.71428571
409  3  0.3579  17  e  2  3624299.63636364|638  3  0.3677  18  ne  3  3460743.14285714
409  3  0.3579  17  e  2  3624299.63636364|641  3  0.3655  18  ne  3  3456751.14285714
409  3  0.3579  17  e  2  3624299.63636364|642  3  0.3843  16  ne  3  3626827.81818182
409  3  0.3579  17  e  2  3624299.63636364|646  3  0.3305  18  ne  3  3627029.45454545
409  3  0.3579  17  e  2  3624299.63636364|648  3  0.3677  17  ne  3  3625337.27272727
409  3  0.3579  17  e  2  3624299.63636364|649  1  0.3543  19  ne  3  3475940.85714286
409  3  0.3579  17  e  2  3624299.63636364|650  3  0.3586  17  ne  3  3623613.81818182
409  3  0.3579  17  e  2  3624299.63636364|652  3  0.362  18  ne  3  3625869.27272727
409  3  0.3579  17  e  2  3624299.63636364|653  3  0.3686  15  ne  3  3461207.14285714
409  3  0.3579  17  e  2  3624299.63636364|656  3  0.3625  17  ne  3  3628720.18181818
409  3  0.3579  17  e  2  3624299.63636364|657  3  0.3564  15  ne  3  3459674.28571429
409  3  0.3579  17  e  2  3624299.63636364|658  3  0.3632  18  ne  3  3626949.27272727
409  3  0.3579  17  e  2  3624299.63636364|659  3  0.3851  19  ne  3  3458595.71428571
409  3  0.3579  17  e  2  3624299.63636364|660  3  0.3639  18  ne  3  3627325.81818182
409  3  0.3579  17  e  2  3624299.63636364|661  2  0.3275  16  ne  3  3474066.28571429
